衛星状態更新時間,constellationType,svid,usedinfix,basebandCn0DbHz,carrierFrequencyHz,cn0DbHz,elevationDegrees
19:12:15.986,GPS,5,true,30.3,1.57542003E9,35.0,71.0
19:12:15.986,GPS,11,false,22.3,1.57542003E9,27.0,0.0
19:12:15.986,GPS,13,true,31.099998,1.57542003E9,35.8,68.0
19:12:15.986,GPS,14,true,19.3,1.57542003E9,24.0,10.0
19:12:15.986,GPS,15,true,29.7,1.57542003E9,34.4,57.0
19:12:15.986,GPS,18,true,22.2,1.57542003E9,26.9,28.0
19:12:15.986,GPS,20,true,29.2,1.57542003E9,33.9,48.0
19:12:15.986,GPS,23,true,15.599999,1.57542003E9,20.3,4.0
19:12:15.986,GPS,24,true,24.3,1.57542003E9,29.0,25.0
19:12:15.986,GPS,28,false,20.599998,1.57542003E9,25.3,0.0
19:12:15.986,GPS,29,true,21.400002,1.57542003E9,26.1,11.0
19:12:15.986,GPS,30,true,24.5,1.57542003E9,29.2,26.0
19:12:15.986,GLONASS,2,true,37.1,1.59975002E9,43.1,50.0
19:12:15.986,GLONASS,18,true,36.6,1.60031245E9,42.6,35.0
19:12:15.986,GLONASS,13,true,29.8,1.60087501E9,35.8,17.0
19:12:15.986,GLONASS,12,true,43.4,1.60143744E9,49.4,40.0
19:12:15.986,GLONASS,11,false,39.6,1.602E9,45.6,0.0
19:12:15.986,GLONASS,1,true,33.3,1.60256256E9,39.3,14.0
19:12:15.986,GLONASS,17,true,42.9,1.60424998E9,48.9,36.0
19:12:15.986,GLONASS,3,true,41.5,1.60481254E9,47.5,28.0
19:12:15.986,BEIDOU,6,false,35.6,1.56109798E9,44.8,0.0
19:12:15.986,BEIDOU,5,false,24.3,1.56109798E9,33.5,0.0
19:12:15.986,BEIDOU,3,false,36.3,1.56109798E9,45.5,0.0
19:12:15.986,BEIDOU,193,false,28.599998,1.57542003E9,33.3,0.0
19:12:15.986,BEIDOU,194,false,22.599998,1.57542003E9,27.3,0.0
19:12:15.986,BEIDOU,195,false,25.8,1.57542003E9,30.5,0.0
19:12:15.986,SBAS,128,false,28.899998,1.57542003E9,33.6,0.0
19:12:15.986,SBAS,137,false,29.2,1.57542003E9,33.9,0.0
19:12:15.986,GALILEO,4,false,33.2,1.57542003E9,37.5,0.0
19:12:15.986,GALILEO,11,false,31.5,1.57542003E9,35.8,0.0
19:12:15.986,GALILEO,19,false,26.7,1.57542003E9,31.0,0.0
19:12:16.986,GPS,2,true,26.099998,1.57542003E9,30.8,18.0
19:12:16.986,GPS,5,true,31.2,1.57542003E9,35.9,71.0
19:12:16.986,GPS,11,false,23.8,1.57542003E9,28.5,0.0
19:12:16.986,GPS,13,true,31.8,1.57542003E9,36.5,68.0
19:12:16.986,GPS,14,true,20.3,1.57542003E9,25.0,10.0
19:12:16.986,GPS,15,true,30.099998,1.57542003E9,34.8,57.0
19:12:16.986,GPS,18,true,23.099998,1.57542003E9,27.8,28.0
19:12:16.986,GPS,20,true,29.8,1.57542003E9,34.5,48.0
19:12:16.986,GPS,23,true,18.5,1.57542003E9,23.2,4.0
19:12:16.986,GPS,24,true,24.3,1.57542003E9,29.0,25.0
19:12:16.986,GPS,28,false,20.7,1.57542003E9,25.4,0.0
19:12:16.986,GPS,29,true,22.8,1.57542003E9,27.5,11.0
19:12:16.986,GPS,30,true,25.0,1.57542003E9,29.7,26.0
19:12:16.986,GLONASS,2,true,38.1,1.59975002E9,44.1,50.0
19:12:16.986,GLONASS,18,true,37.1,1.60031245E9,43.1,35.0
19:12:16.986,GLONASS,13,true,30.400002,1.60087501E9,36.4,17.0
19:12:16.986,GLONASS,12,true,43.8,1.60143744E9,49.8,40.0
19:12:16.986,GLONASS,11,false,40.3,1.602E9,46.3,0.0
19:12:16.986,GLONASS,1,true,33.7,1.60256256E9,39.7,14.0
19:12:16.986,GLONASS,17,true,42.8,1.60424998E9,48.8,36.0
19:12:16.986,GLONASS,3,true,41.6,1.60481254E9,47.6,28.0
19:12:16.986,BEIDOU,6,false,35.3,1.56109798E9,44.5,0.0
19:12:16.986,BEIDOU,5,false,24.3,1.56109798E9,33.5,0.0
19:12:16.986,BEIDOU,3,false,35.899998,1.56109798E9,45.1,0.0
19:12:16.986,BEIDOU,193,false,29.3,1.57542003E9,34.0,0.0
19:12:16.986,BEIDOU,194,false,24.599998,1.57542003E9,29.3,0.0
19:12:16.986,BEIDOU,195,false,27.0,1.57542003E9,31.7,0.0
19:12:16.986,SBAS,128,false,28.899998,1.57542003E9,33.6,0.0
19:12:16.986,SBAS,137,false,29.2,1.57542003E9,33.9,0.0
19:12:16.986,GALILEO,4,false,33.8,1.57542003E9,38.1,0.0
19:12:16.986,GALILEO,11,false,31.900002,1.57542003E9,36.2,0.0
19:12:16.986,GALILEO,19,false,26.7,1.57542003E9,31.0,0.0
19:12:17.985,GPS,2,true,28.5,1.57542003E9,33.2,18.0
19:12:17.985,GPS,5,true,33.3,1.57542003E9,38.0,71.0
19:12:17.985,GPS,11,false,25.400002,1.57542003E9,30.1,0.0
19:12:17.985,GPS,13,true,34.1,1.57542003E9,38.8,68.0
19:12:17.985,GPS,14,true,22.900002,1.57542003E9,27.6,10.0
19:12:17.985,GPS,15,true,32.5,1.57542003E9,37.2,57.0
19:12:17.985,GPS,18,true,26.0,1.57542003E9,30.7,28.0
19:12:17.985,GPS,20,true,31.599998,1.57542003E9,36.3,48.0
19:12:17.985,GPS,23,false,20.599998,1.57542003E9,25.3,4.0
19:12:17.985,GPS,24,true,27.0,1.57542003E9,31.7,25.0
19:12:17.985,GPS,28,false,23.400002,1.57542003E9,28.1,0.0
19:12:17.985,GPS,29,true,24.8,1.57542003E9,29.5,11.0
19:12:17.985,GPS,30,true,27.7,1.57542003E9,32.4,26.0
19:12:17.985,GLONASS,2,true,40.4,1.59975002E9,46.4,50.0
19:12:17.985,GLONASS,18,true,37.6,1.60031245E9,43.6,35.0
19:12:17.985,GLONASS,13,true,30.7,1.60087501E9,36.7,17.0
19:12:17.985,GLONASS,12,true,43.8,1.60143744E9,49.8,40.0
19:12:17.985,GLONASS,11,false,40.2,1.602E9,46.2,0.0
19:12:17.985,GLONASS,1,true,34.1,1.60256256E9,40.1,14.0
19:12:17.985,GLONASS,17,true,42.8,1.60424998E9,48.8,36.0
19:12:17.985,GLONASS,3,true,41.1,1.60481254E9,47.1,28.0
19:12:17.985,BEIDOU,6,false,34.0,1.56109798E9,43.2,0.0
19:12:17.985,BEIDOU,5,false,24.3,1.56109798E9,33.5,0.0
19:12:17.985,BEIDOU,3,false,34.399998,1.56109798E9,43.6,0.0
19:12:17.985,BEIDOU,193,false,31.0,1.57542003E9,35.7,0.0
19:12:17.985,BEIDOU,194,false,25.8,1.57542003E9,30.5,0.0
19:12:17.985,BEIDOU,195,false,29.0,1.57542003E9,33.7,0.0
19:12:17.985,SBAS,128,false,28.899998,1.57542003E9,33.6,0.0
19:12:17.985,SBAS,137,false,29.2,1.57542003E9,33.9,0.0
19:12:17.985,GALILEO,4,false,35.100002,1.57542003E9,39.4,0.0
19:12:17.985,GALILEO,11,false,33.2,1.57542003E9,37.5,47.0
19:12:17.985,GALILEO,19,false,28.5,1.57542003E9,32.8,0.0
19:12:18.985,GPS,2,true,29.3,1.57542003E9,34.0,18.0
19:12:18.985,GPS,5,true,34.0,1.57542003E9,38.7,71.0
19:12:18.985,GPS,11,false,26.5,1.57542003E9,31.2,0.0
19:12:18.985,GPS,13,true,34.7,1.57542003E9,39.4,68.0
19:12:18.985,GPS,14,true,23.0,1.57542003E9,27.7,10.0
19:12:18.985,GPS,15,true,33.1,1.57542003E9,37.8,57.0
19:12:18.985,GPS,18,true,27.099998,1.57542003E9,31.8,28.0
19:12:18.985,GPS,20,true,32.5,1.57542003E9,37.2,48.0
19:12:18.985,GPS,23,true,21.099998,1.57542003E9,25.8,4.0
19:12:18.985,GPS,24,true,28.0,1.57542003E9,32.7,25.0
19:12:18.985,GPS,28,false,22.7,1.57542003E9,27.4,0.0
19:12:18.985,GPS,29,true,26.7,1.57542003E9,31.4,11.0
19:12:18.985,GPS,30,true,28.3,1.57542003E9,33.0,26.0
19:12:18.985,GLONASS,2,true,41.2,1.59975002E9,47.2,50.0
19:12:18.985,GLONASS,18,true,38.3,1.60031245E9,44.3,35.0
19:12:18.985,GLONASS,13,true,30.900002,1.60087501E9,36.9,17.0
19:12:18.985,GLONASS,12,true,44.1,1.60143744E9,50.1,40.0
19:12:18.985,GLONASS,11,false,40.2,1.602E9,46.2,0.0
19:12:18.985,GLONASS,1,true,34.0,1.60256256E9,40.0,14.0
19:12:18.985,GLONASS,17,true,43.1,1.60424998E9,49.1,36.0
19:12:18.985,GLONASS,3,true,41.2,1.60481254E9,47.2,28.0
19:12:18.985,BEIDOU,6,false,35.3,1.56109798E9,44.5,0.0
19:12:18.985,BEIDOU,5,false,24.3,1.56109798E9,33.5,0.0
19:12:18.985,BEIDOU,3,false,35.899998,1.56109798E9,45.1,0.0
19:12:18.985,BEIDOU,193,false,32.3,1.57542003E9,37.0,0.0
19:12:18.985,BEIDOU,194,false,26.099998,1.57542003E9,30.8,0.0
19:12:18.985,BEIDOU,195,false,29.8,1.57542003E9,34.5,0.0
19:12:18.985,SBAS,128,false,28.899998,1.57542003E9,33.6,0.0
19:12:18.985,SBAS,137,false,29.3,1.57542003E9,34.0,0.0
19:12:18.985,GALILEO,4,false,35.5,1.57542003E9,39.8,0.0
19:12:18.985,GALILEO,11,true,33.600002,1.57542003E9,37.9,47.0
19:12:18.985,GALILEO,19,false,29.0,1.57542003E9,33.3,0.0
19:12:19.982,GPS,2,true,28.3,1.57542003E9,33.0,18.0
19:12:19.982,GPS,5,true,33.1,1.57542003E9,37.8,71.0
19:12:19.982,GPS,11,false,25.400002,1.57542003E9,30.1,0.0
19:12:19.982,GPS,13,true,34.1,1.57542003E9,38.8,68.0
19:12:19.982,GPS,14,true,22.400002,1.57542003E9,27.1,10.0
19:12:19.982,GPS,15,true,32.3,1.57542003E9,37.0,57.0
19:12:19.982,GPS,18,true,26.599998,1.57542003E9,31.3,28.0
19:12:19.982,GPS,20,true,31.5,1.57542003E9,36.2,48.0
19:12:19.982,GPS,23,true,19.400002,1.57542003E9,24.1,4.0
19:12:19.982,GPS,24,true,26.900002,1.57542003E9,31.6,25.0
19:12:19.982,GPS,28,false,22.099998,1.57542003E9,26.8,0.0
19:12:19.982,GPS,29,true,25.0,1.57542003E9,29.7,11.0
19:12:19.982,GPS,30,true,26.900002,1.57542003E9,31.6,26.0
19:12:19.982,GLONASS,2,true,38.9,1.59975002E9,44.9,50.0
19:12:19.982,GLONASS,18,true,36.0,1.60031245E9,42.0,35.0
19:12:19.982,GLONASS,13,true,29.3,1.60087501E9,35.3,17.0
19:12:19.982,GLONASS,12,true,42.3,1.60143744E9,48.3,40.0
19:12:19.982,GLONASS,11,false,38.8,1.602E9,44.8,0.0
19:12:19.982,GLONASS,1,true,32.5,1.60256256E9,38.5,14.0
19:12:19.982,GLONASS,17,true,40.9,1.60424998E9,46.9,36.0
19:12:19.982,GLONASS,3,true,39.6,1.60481254E9,45.6,28.0
19:12:19.982,BEIDOU,6,false,33.399998,1.56109798E9,42.6,0.0
19:12:19.982,BEIDOU,5,false,24.3,1.56109798E9,33.5,0.0
19:12:19.982,BEIDOU,3,false,33.899998,1.56109798E9,43.1,0.0
19:12:19.982,BEIDOU,193,false,30.8,1.57542003E9,35.5,0.0
19:12:19.982,BEIDOU,194,false,25.599998,1.57542003E9,30.3,0.0
19:12:19.982,BEIDOU,195,false,28.399998,1.57542003E9,33.1,0.0
19:12:19.982,SBAS,128,false,28.899998,1.57542003E9,33.6,0.0
19:12:19.982,SBAS,137,false,29.3,1.57542003E9,34.0,0.0
19:12:19.982,GALILEO,4,false,33.8,1.57542003E9,38.1,0.0
19:12:19.982,GALILEO,11,true,31.900002,1.57542003E9,36.2,47.0
19:12:19.982,GALILEO,19,false,27.599998,1.57542003E9,31.9,0.0
19:12:20.989,GPS,2,true,26.400002,1.57542003E9,31.1,18.0
19:12:20.989,GPS,5,true,31.0,1.57542003E9,35.7,71.0
19:12:20.989,GPS,11,false,23.0,1.57542003E9,27.7,0.0
19:12:20.989,GPS,13,true,31.399998,1.57542003E9,36.1,68.0
19:12:20.989,GPS,14,true,19.0,1.57542003E9,23.7,10.0
19:12:20.989,GPS,15,true,30.3,1.57542003E9,35.0,57.0
19:12:20.989,GPS,18,true,24.099998,1.57542003E9,28.8,28.0
19:12:20.989,GPS,20,true,29.7,1.57542003E9,34.4,48.0
19:12:20.989,GPS,23,true,19.400002,1.57542003E9,24.1,4.0
19:12:20.989,GPS,24,true,24.099998,1.57542003E9,28.8,25.0
19:12:20.989,GPS,28,false,20.3,1.57542003E9,25.0,0.0
19:12:20.989,GPS,29,true,22.5,1.57542003E9,27.2,11.0
19:12:20.989,GPS,30,true,25.3,1.57542003E9,30.0,26.0
19:12:20.989,GLONASS,2,true,36.3,1.59975002E9,42.3,50.0
19:12:20.989,GLONASS,18,true,33.3,1.60031245E9,39.3,35.0
19:12:20.989,GLONASS,13,true,26.3,1.60087501E9,32.3,17.0
19:12:20.989,GLONASS,12,true,40.0,1.60143744E9,46.0,40.0
19:12:20.989,GLONASS,11,false,36.5,1.602E9,42.5,0.0
19:12:20.989,GLONASS,1,true,30.2,1.60256256E9,36.2,14.0
19:12:20.989,GLONASS,17,true,38.9,1.60424998E9,44.9,36.0
19:12:20.989,GLONASS,3,true,37.5,1.60481254E9,43.5,28.0
19:12:20.989,BEIDOU,6,false,31.099998,1.56109798E9,40.3,0.0
19:12:20.989,BEIDOU,5,false,24.3,1.56109798E9,33.5,0.0
19:12:20.989,BEIDOU,3,false,31.3,1.56109798E9,40.5,0.0
19:12:20.989,BEIDOU,193,false,29.2,1.57542003E9,33.9,0.0
19:12:20.989,BEIDOU,194,false,23.0,1.57542003E9,27.7,0.0
19:12:20.989,BEIDOU,195,false,26.400002,1.57542003E9,31.1,0.0
19:12:20.989,SBAS,128,false,28.899998,1.57542003E9,33.6,0.0
19:12:20.989,SBAS,137,false,29.3,1.57542003E9,34.0,0.0
19:12:20.989,GALILEO,4,false,30.8,1.57542003E9,35.1,0.0
19:12:20.989,GALILEO,11,true,29.100002,1.57542003E9,33.4,47.0
19:12:20.989,GALILEO,19,false,24.3,1.57542003E9,28.6,0.0
19:12:21.981,GPS,2,true,31.399998,1.57542003E9,36.1,18.0
19:12:21.981,GPS,5,true,35.899998,1.57542003E9,40.6,71.0
19:12:21.981,GPS,11,false,28.5,1.57542003E9,33.2,0.0
19:12:21.981,GPS,13,true,36.399998,1.57542003E9,41.1,68.0
19:12:21.981,GPS,14,true,25.099998,1.57542003E9,29.8,10.0
19:12:21.981,GPS,15,true,35.2,1.57542003E9,39.9,57.0
19:12:21.981,GPS,18,true,29.3,1.57542003E9,34.0,28.0
19:12:21.981,GPS,20,true,34.6,1.57542003E9,39.3,48.0
19:12:21.981,GPS,23,true,19.900002,1.57542003E9,24.6,4.0
19:12:21.981,GPS,24,true,29.5,1.57542003E9,34.2,25.0
19:12:21.981,GPS,28,false,25.3,1.57542003E9,30.0,0.0
19:12:21.981,GPS,29,true,27.5,1.57542003E9,32.2,11.0
19:12:21.981,GPS,30,true,29.7,1.57542003E9,34.4,26.0
19:12:21.981,GLONASS,2,true,40.5,1.59975002E9,46.5,50.0
19:12:21.981,GLONASS,18,true,37.1,1.60031245E9,43.1,35.0
19:12:21.981,GLONASS,13,true,30.099998,1.60087501E9,36.1,17.0
19:12:21.981,GLONASS,12,true,43.5,1.60143744E9,49.5,40.0
19:12:21.981,GLONASS,11,false,40.1,1.602E9,46.1,0.0
19:12:21.981,GLONASS,1,true,33.5,1.60256256E9,39.5,14.0
19:12:21.981,GLONASS,17,true,41.8,1.60424998E9,47.8,36.0
19:12:21.981,GLONASS,3,true,41.0,1.60481254E9,47.0,28.0
19:12:21.981,BEIDOU,6,false,34.3,1.56109798E9,43.5,0.0
19:12:21.981,BEIDOU,5,false,24.3,1.56109798E9,33.5,0.0
19:12:21.981,BEIDOU,3,false,34.6,1.56109798E9,43.8,0.0
19:12:21.981,BEIDOU,193,false,33.899998,1.57542003E9,38.6,0.0
19:12:21.981,BEIDOU,194,false,28.7,1.57542003E9,33.4,0.0
19:12:21.981,BEIDOU,195,false,31.5,1.57542003E9,36.2,0.0
19:12:21.981,SBAS,128,false,29.8,1.57542003E9,34.5,0.0
19:12:21.981,SBAS,137,false,31.2,1.57542003E9,35.9,0.0
19:12:21.981,GALILEO,4,false,36.0,1.57542003E9,40.3,0.0
19:12:21.981,GALILEO,11,true,34.100002,1.57542003E9,38.4,47.0
19:12:21.981,GALILEO,19,false,29.5,1.57542003E9,33.8,0.0
19:12:22.984,GPS,2,true,31.599998,1.57542003E9,36.3,18.0
19:12:22.984,GPS,5,true,36.2,1.57542003E9,40.9,71.0
19:12:22.984,GPS,11,false,28.599998,1.57542003E9,33.3,0.0
19:12:22.984,GPS,13,true,37.399998,1.57542003E9,42.1,68.0
19:12:22.984,GPS,14,true,26.3,1.57542003E9,31.0,10.0
19:12:22.984,GPS,15,true,36.2,1.57542003E9,40.9,57.0
19:12:22.984,GPS,18,true,29.7,1.57542003E9,34.4,28.0
19:12:22.984,GPS,20,true,35.2,1.57542003E9,39.9,48.0
19:12:22.984,GPS,23,true,22.8,1.57542003E9,27.5,4.0
19:12:22.984,GPS,24,true,29.7,1.57542003E9,34.4,25.0
19:12:22.984,GPS,28,false,25.900002,1.57542003E9,30.6,0.0
19:12:22.984,GPS,29,true,28.0,1.57542003E9,32.7,11.0
19:12:22.984,GPS,30,true,30.3,1.57542003E9,35.0,26.0
19:12:22.984,GLONASS,2,true,40.3,1.59975002E9,46.3,50.0
19:12:22.984,GLONASS,18,true,36.9,1.60031245E9,42.9,35.0
19:12:22.984,GLONASS,13,true,30.5,1.60087501E9,36.5,17.0
19:12:22.984,GLONASS,12,true,43.7,1.60143744E9,49.7,40.0
19:12:22.984,GLONASS,11,false,40.1,1.602E9,46.1,0.0
19:12:22.984,GLONASS,1,true,33.6,1.60256256E9,39.6,14.0
19:12:22.984,GLONASS,17,true,42.3,1.60424998E9,48.3,36.0
19:12:22.984,GLONASS,3,true,41.0,1.60481254E9,47.0,28.0
19:12:22.984,BEIDOU,6,false,33.899998,1.56109798E9,43.1,0.0
19:12:22.984,BEIDOU,5,false,24.3,1.56109798E9,33.5,0.0
19:12:22.984,BEIDOU,3,false,34.399998,1.56109798E9,43.6,0.0
19:12:22.984,BEIDOU,193,false,34.6,1.57542003E9,39.3,0.0
19:12:22.984,BEIDOU,194,false,29.0,1.57542003E9,33.7,0.0
19:12:22.984,BEIDOU,195,false,32.5,1.57542003E9,37.2,0.0
19:12:22.984,SBAS,128,false,30.599998,1.57542003E9,35.3,0.0
19:12:22.984,SBAS,137,false,31.599998,1.57542003E9,36.3,0.0
19:12:22.984,GALILEO,4,false,36.2,1.57542003E9,40.5,0.0
19:12:22.984,GALILEO,11,true,34.4,1.57542003E9,38.7,47.0
19:12:22.984,GALILEO,19,false,30.100002,1.57542003E9,34.4,0.0
19:12:23.981,GPS,2,true,33.3,1.57542003E9,38.0,18.0
19:12:23.981,GPS,5,true,37.6,1.57542003E9,42.3,71.0
19:12:23.981,GPS,11,false,30.5,1.57542003E9,35.2,0.0
19:12:23.981,GPS,13,true,38.2,1.57542003E9,42.9,68.0
19:12:23.981,GPS,14,true,26.2,1.57542003E9,30.9,10.0
19:12:23.981,GPS,15,true,37.399998,1.57542003E9,42.1,57.0
19:12:23.981,GPS,18,true,31.5,1.57542003E9,36.2,28.0
19:12:23.981,GPS,20,true,36.5,1.57542003E9,41.2,48.0
19:12:23.981,GPS,23,true,24.5,1.57542003E9,29.2,4.0
19:12:23.981,GPS,24,true,30.599998,1.57542003E9,35.3,25.0
19:12:23.981,GPS,28,false,27.099998,1.57542003E9,31.8,0.0
19:12:23.981,GPS,29,true,28.599998,1.57542003E9,33.3,11.0
19:12:23.981,GPS,30,true,31.899998,1.57542003E9,36.6,26.0
19:12:23.981,GLONASS,2,true,41.4,1.59975002E9,47.4,50.0
19:12:23.981,GLONASS,18,true,38.2,1.60031245E9,44.2,35.0
19:12:23.981,GLONASS,13,true,31.3,1.60087501E9,37.3,17.0
19:12:23.981,GLONASS,12,true,44.8,1.60143744E9,50.8,40.0
19:12:23.981,GLONASS,11,false,40.8,1.602E9,46.8,0.0
19:12:23.981,GLONASS,1,true,34.3,1.60256256E9,40.3,14.0
19:12:23.981,GLONASS,17,true,42.8,1.60424998E9,48.8,36.0
19:12:23.981,GLONASS,3,true,42.2,1.60481254E9,48.2,28.0
19:12:23.981,BEIDOU,6,false,34.5,1.56109798E9,43.7,0.0
19:12:23.981,BEIDOU,5,false,24.3,1.56109798E9,33.5,0.0
19:12:23.981,BEIDOU,3,false,34.7,1.56109798E9,43.9,0.0
19:12:23.981,BEIDOU,193,false,35.8,1.57542003E9,40.5,0.0
19:12:23.981,BEIDOU,194,false,30.399998,1.57542003E9,35.1,0.0
19:12:23.981,BEIDOU,195,false,33.3,1.57542003E9,38.0,0.0
19:12:23.981,SBAS,128,false,31.2,1.57542003E9,35.9,0.0
19:12:23.981,SBAS,137,false,33.0,1.57542003E9,37.7,0.0
19:12:23.981,GALILEO,4,false,37.7,1.57542003E9,42.0,0.0
19:12:23.981,GALILEO,11,true,35.4,1.57542003E9,39.7,47.0
19:12:23.981,GALILEO,19,false,30.400002,1.57542003E9,34.7,0.0
19:12:24.986,GPS,2,true,33.0,1.57542003E9,37.7,18.0
19:12:24.986,GPS,5,true,37.7,1.57542003E9,42.4,71.0
19:12:24.986,GPS,11,false,29.899998,1.57542003E9,34.6,0.0
19:12:24.986,GPS,13,true,38.8,1.57542003E9,43.5,68.0
19:12:24.986,GPS,14,true,26.599998,1.57542003E9,31.3,10.0
19:12:24.986,GPS,15,true,37.399998,1.57542003E9,42.1,57.0
19:12:24.986,GPS,18,true,31.8,1.57542003E9,36.5,28.0
19:12:24.986,GPS,20,true,36.7,1.57542003E9,41.4,48.0
19:12:24.986,GPS,23,true,25.0,1.57542003E9,29.7,4.0
19:12:24.986,GPS,24,true,30.7,1.57542003E9,35.4,25.0
19:12:24.986,GPS,28,false,26.900002,1.57542003E9,31.6,0.0
19:12:24.986,GPS,29,true,29.2,1.57542003E9,33.9,11.0
19:12:24.986,GPS,30,true,31.599998,1.57542003E9,36.3,26.0
19:12:24.986,GLONASS,2,true,41.4,1.59975002E9,47.4,50.0
19:12:24.986,GLONASS,18,true,38.2,1.60031245E9,44.2,35.0
19:12:24.986,GLONASS,13,true,31.3,1.60087501E9,37.3,17.0
19:12:24.986,GLONASS,12,true,45.0,1.60143744E9,51.0,40.0
19:12:24.986,GLONASS,11,false,40.7,1.602E9,46.7,0.0
19:12:24.986,GLONASS,1,true,34.3,1.60256256E9,40.3,14.0
19:12:24.986,GLONASS,17,true,42.8,1.60424998E9,48.8,36.0
19:12:24.986,GLONASS,3,true,42.0,1.60481254E9,48.0,28.0
19:12:24.986,BEIDOU,6,false,33.899998,1.56109798E9,43.1,0.0
19:12:24.986,BEIDOU,5,false,24.3,1.56109798E9,33.5,0.0
19:12:24.986,BEIDOU,3,false,34.2,1.56109798E9,43.4,0.0
19:12:24.986,BEIDOU,193,false,35.8,1.57542003E9,40.5,0.0
19:12:24.986,BEIDOU,194,false,30.2,1.57542003E9,34.9,0.0
19:12:24.986,BEIDOU,195,false,33.2,1.57542003E9,37.9,0.0
19:12:24.986,SBAS,128,false,31.5,1.57542003E9,36.2,0.0
19:12:24.986,SBAS,137,false,32.899998,1.57542003E9,37.6,0.0
19:12:24.986,GALILEO,4,false,37.5,1.57542003E9,41.8,0.0
19:12:24.986,GALILEO,11,true,35.4,1.57542003E9,39.7,47.0
19:12:24.986,GALILEO,19,false,30.900002,1.57542003E9,35.2,0.0
19:12:25.979,GPS,2,true,31.3,1.57542003E9,36.0,18.0
19:12:25.979,GPS,5,true,36.2,1.57542003E9,40.9,71.0
19:12:25.979,GPS,11,false,28.3,1.57542003E9,33.0,0.0
19:12:25.979,GPS,13,true,36.7,1.57542003E9,41.4,68.0
19:12:25.979,GPS,14,true,25.5,1.57542003E9,30.2,10.0
19:12:25.979,GPS,15,true,35.399998,1.57542003E9,40.1,57.0
19:12:25.979,GPS,18,true,29.7,1.57542003E9,34.4,28.0
19:12:25.979,GPS,20,true,34.899998,1.57542003E9,39.6,48.0
19:12:25.979,GPS,23,true,23.5,1.57542003E9,28.2,4.0
19:12:25.979,GPS,24,true,29.099998,1.57542003E9,33.8,25.0
19:12:25.979,GPS,28,false,25.400002,1.57542003E9,30.1,0.0
19:12:25.979,GPS,29,true,27.2,1.57542003E9,31.9,11.0
19:12:25.979,GPS,30,true,30.099998,1.57542003E9,34.8,26.0
19:12:25.979,GLONASS,2,true,40.8,1.59975002E9,46.8,50.0
19:12:25.979,GLONASS,18,true,37.7,1.60031245E9,43.7,35.0
19:12:25.979,GLONASS,13,true,30.599998,1.60087501E9,36.6,17.0
19:12:25.979,GLONASS,12,true,44.5,1.60143744E9,50.5,40.0
19:12:25.979,GLONASS,11,false,40.0,1.602E9,46.0,0.0
19:12:25.979,GLONASS,1,true,33.3,1.60256256E9,39.3,14.0
19:12:25.979,GLONASS,17,true,41.8,1.60424998E9,47.8,36.0
19:12:25.979,GLONASS,3,true,41.3,1.60481254E9,47.3,28.0
19:12:25.979,BEIDOU,6,false,34.2,1.56109798E9,43.4,0.0
19:12:25.979,BEIDOU,5,false,24.3,1.56109798E9,33.5,0.0
19:12:25.979,BEIDOU,3,false,35.1,1.56109798E9,44.3,0.0
19:12:25.979,BEIDOU,193,false,34.2,1.57542003E9,38.9,0.0
19:12:25.979,BEIDOU,194,false,28.2,1.57542003E9,32.9,0.0
19:12:25.979,BEIDOU,195,false,31.7,1.57542003E9,36.4,0.0
19:12:25.979,SBAS,128,false,30.2,1.57542003E9,34.9,0.0
19:12:25.979,SBAS,137,false,31.099998,1.57542003E9,35.8,0.0
19:12:25.979,GALILEO,4,false,36.2,1.57542003E9,40.5,0.0
19:12:25.979,GALILEO,11,true,34.3,1.57542003E9,38.6,47.0
19:12:25.979,GALILEO,19,false,29.3,1.57542003E9,33.6,0.0
19:12:26.987,GPS,2,true,32.6,1.57542003E9,37.3,18.0
19:12:26.987,GPS,5,true,37.6,1.57542003E9,42.3,71.0
19:12:26.987,GPS,11,false,29.8,1.57542003E9,34.5,0.0
19:12:26.987,GPS,13,true,38.2,1.57542003E9,42.9,68.0
19:12:26.987,GPS,14,true,26.900002,1.57542003E9,31.6,10.0
19:12:26.987,GPS,15,true,37.0,1.57542003E9,41.7,57.0
19:12:26.987,GPS,18,true,31.399998,1.57542003E9,36.1,28.0
19:12:26.987,GPS,20,true,36.399998,1.57542003E9,41.1,48.0
19:12:26.987,GPS,23,true,25.2,1.57542003E9,29.9,4.0
19:12:26.987,GPS,24,true,30.599998,1.57542003E9,35.3,25.0
19:12:26.987,GPS,28,false,27.599998,1.57542003E9,32.3,0.0
19:12:26.987,GPS,29,true,28.7,1.57542003E9,33.4,11.0
19:12:26.987,GPS,30,true,31.5,1.57542003E9,36.2,26.0
19:12:26.987,GLONASS,2,true,40.8,1.59975002E9,46.8,50.0
19:12:26.987,GLONASS,18,true,37.7,1.60031245E9,43.7,35.0
19:12:26.987,GLONASS,13,true,31.400002,1.60087501E9,37.4,17.0
19:12:26.987,GLONASS,12,true,44.8,1.60143744E9,50.8,40.0
19:12:26.987,GLONASS,11,false,40.5,1.602E9,46.5,0.0
19:12:26.987,GLONASS,1,true,33.7,1.60256256E9,39.7,14.0
19:12:26.987,GLONASS,17,true,43.0,1.60424998E9,49.0,36.0
